hCoV-19_USA_WA-UW55_2020_EPI_ISL_415620	USA
hCoV-19_USA_WA-UW56_2020_EPI_ISL_415621	USA
hCoV-19_USA_WA-UW57_2020_EPI_ISL_415622	USA
hCoV-19_USA_WA-UW58_2020_EPI_ISL_415623	USA
hCoV-19_USA_WA-UW59_2020_EPI_ISL_415624	USA
hCoV-19_USA_WA-UW60_2020_EPI_ISL_415625	USA
hCoV-19_USA_WA-UW61_2020_EPI_ISL_415626	USA
hCoV-19_USA_WA-UW62_2020_EPI_ISL_415627	USA
hCoV-19_USA_WA-UW63_2020_EPI_ISL_415591	USA
hCoV-19_USA_WA-UW64_2020_EPI_ISL_415592	USA
hCoV-19_USA_WA-UW65_2020_EPI_ISL_415593	USA
hCoV-19_USA_WA-UW66_2020_EPI_ISL_415594	USA
hCoV-19_USA_WA-UW67_2020_EPI_ISL_415595	USA
hCoV-19_USA_WA-UW68_2020_EPI_ISL_415596	USA
hCoV-19_USA_WA-UW69_2020_EPI_ISL_415597	USA
hCoV-19_USA_WA-UW70_2020_EPI_ISL_415598	USA
hCoV-19_USA_WA-UW71_2020_EPI_ISL_415599	USA
hCoV-19_USA_WA-UW72_2020_EPI_ISL_415600	USA
hCoV-19_USA_WA-UW73_2020_EPI_ISL_415601	USA
hCoV-19_USA_WA-UW74_2020_EPI_ISL_415602	USA
hCoV-19_USA_WA-UW75_2020_EPI_ISL_415603	USA
hCoV-19_USA_WA-UW76_2020_EPI_ISL_415604	USA
hCoV-19_USA_WA11-UW7_2020_EPI_ISL_413562	USA
hCoV-19_USA_WA12-UW8_2020_EPI_ISL_413563	USA
hCoV-19_USA_WA13-UW9_2020_EPI_ISL_413601	USA
hCoV-19_USA_WA14-UW10_2020_EPI_ISL_413649	USA
hCoV-19_USA_WA15-UW11_2020_EPI_ISL_413650	USA
hCoV-19_USA_WA16-UW12_2020_EPI_ISL_413651	USA
hCoV-19_USA_WA17-UW13_2020_EPI_ISL_413652	USA
hCoV-19_USA_WA18-UW14_2020_EPI_ISL_413653	USA
hCoV-19_USA_WA4-UW2_2020_EPI_ISL_413455	USA
hCoV-19_United_Kingdom_200940527_2020_EPI_ISL_414005	England
hCoV-19_United_Kingdom_200960041_2020_EPI_ISL_414008	England
hCoV-19_United_Kingdom_200960515_2020_EPI_ISL_414009	England
hCoV-19_United_Kingdom_200981386_2020_EPI_ISL_414010	England
hCoV-19_United_Kingdom_200990006_2020_EPI_ISL_414011	England
hCoV-19_United_Kingdom_200990723_2020_EPI_ISL_414012	England
hCoV-19_United_Kingdom_200990724_2020_EPI_ISL_414006	England
hCoV-19_United_Kingdom_200990725_2020_EPI_ISL_414007	England
hCoV-19_United_Kingdom_201000003_2020_EPI_ISL_414013	England
hCoV-19_Wales_PHW03_2020_EPI_ISL_414486	Wales
hCoV-19_Wales_PHW04_2020_EPI_ISL_415041	Wales
hCoV-19_Wales_PHW05_2020_EPI_ISL_414488	Wales
hCoV-19_Wales_PHW06_2020_EPI_ISL_415435	Wales
hCoV-19_Wales_PHW10_2020_EPI_ISL_415453	Wales
hCoV-19_Wales_PHW12_2020_EPI_ISL_415536	Wales
hCoV-19_Wales_PHW13_2020_EPI_ISL_415537	Wales
hCoV-19_Wales_PHW1_2020_EPI_ISL_413555	Wales
hCoV-19_Wales_PHW2_2020_EPI_ISL_413556	Wales
hCoV-19_Wales_PHW38_2020_EPI_ISL_415538	Wales
hCoV-19_canine_Hong_Kong_20-02756_2020_EPI_ISL_414518	Hong Kong
hCov-19_China_WF0016_2020_EPI_ISL_413746	China
hCov-19_Georgia_Tb-82_2020_EPI_ISL_415644	Georgia
hCov-19_Netherlands_Flevoland_1_2020_EPI_ISL_415460	Netherlands
hCov-19_Netherlands_Gelderland_1_2020_EPI_ISL_415461	Netherlands
hCov-19_Netherlands_NA_10_2020_EPI_ISL_415466	Netherlands
hCov-19_Netherlands_NA_11_2020_EPI_ISL_415467	Netherlands
hCov-19_Netherlands_NA_12_2020_EPI_ISL_415468	Netherlands
hCov-19_Netherlands_NA_13_2020_EPI_ISL_415469	Netherlands
hCov-19_Netherlands_NA_14_2020_EPI_ISL_415470	Netherlands
hCov-19_Netherlands_NA_15_2020_EPI_ISL_415471	Netherlands
hCov-19_Netherlands_NA_16_2020_EPI_ISL_415472	Netherlands
hCov-19_Netherlands_NA_17_2020_EPI_ISL_415473	Netherlands
hCov-19_Netherlands_NA_18_2020_EPI_ISL_415474	Netherlands
hCov-19_Netherlands_NA_19_2020_EPI_ISL_415475	Netherlands
hCov-19_Netherlands_NA_1_2020_EPI_ISL_415465	Netherlands
hCov-19_Netherlands_NA_20_2020_EPI_ISL_415477	Netherlands
hCov-19_Netherlands_NA_21_2020_EPI_ISL_415478	Netherlands
hCov-19_Netherlands_NA_22_2020_EPI_ISL_415479	Netherlands
hCov-19_Netherlands_NA_23_2020_EPI_ISL_415480	Netherlands
hCov-19_Netherlands_NA_24_2020_EPI_ISL_415481	Netherlands
hCov-19_Netherlands_NA_25_2020_EPI_ISL_415482	Netherlands
hCov-19_Netherlands_NA_26_2020_EPI_ISL_415483	Netherlands
hCov-19_Netherlands_NA_27_2020_EPI_ISL_415484	Netherlands
hCov-19_Netherlands_NA_28_2020_EPI_ISL_415485	Netherlands
hCov-19_Netherlands_NA_29_2020_EPI_ISL_415486	Netherlands
hCov-19_Netherlands_NA_2_2020_EPI_ISL_415476	Netherlands
hCov-19_Netherlands_NA_30_2020_EPI_ISL_415487	Netherlands
hCov-19_Netherlands_NA_31_2020_EPI_ISL_415488	Netherlands
hCov-19_Netherlands_NA_32_2020_EPI_ISL_415489	Netherlands
hCov-19_Netherlands_NA_33_2020_EPI_ISL_415490	Netherlands
hCov-19_Netherlands_NA_34_2020_EPI_ISL_415491	Netherlands
hCov-19_Netherlands_NA_35_2020_EPI_ISL_415492	Netherlands
hCov-19_Netherlands_NA_4_2020_EPI_ISL_415493	Netherlands
hCov-19_Netherlands_NA_5_2020_EPI_ISL_415494	Netherlands
hCov-19_Netherlands_NA_6_2020_EPI_ISL_415495	Netherlands
hCov-19_Netherlands_NA_7_2020_EPI_ISL_415496	Netherlands
hCov-19_Netherlands_NA_8_2020_EPI_ISL_415497	Netherlands
hCov-19_Netherlands_NA_9_2020_EPI_ISL_415498	Netherlands
hCov-19_Netherlands_NoordBrabant_41_2020_EPI_ISL_415499	Netherlands
hCov-19_Netherlands_NoordBrabant_42_2020_EPI_ISL_415500	Netherlands
hCov-19_Netherlands_NoordBrabant_44_2020_EPI_ISL_415501	Netherlands
hCov-19_Netherlands_NoordBrabant_45_2020_EPI_ISL_415502	Netherlands
hCov-19_Netherlands_NoordBrabant_46_2020_EPI_ISL_415503	Netherlands
hCov-19_Netherlands_NoordBrabant_47_2020_EPI_ISL_415504	Netherlands
hCov-19_Netherlands_NoordBrabant_48_2020_EPI_ISL_415505	Netherlands
hCov-19_Netherlands_NoordBrabant_49_2020_EPI_ISL_415506	Netherlands
hCov-19_Netherlands_NoordBrabant_51_2020_EPI_ISL_415507	Netherlands
hCov-19_Netherlands_NoordBrabant_52_2020_EPI_ISL_415508	Netherlands
hCov-19_Netherlands_NoordBrabant_53_2020_EPI_ISL_415509	Netherlands
hCov-19_Netherlands_NoordBrabant_54_2020_EPI_ISL_415510	Netherlands
hCov-19_Netherlands_NoordBrabant_55_2020_EPI_ISL_415511	Netherlands
hCov-19_Netherlands_NoordBrabant_56_2020_EPI_ISL_415512	Netherlands
hCov-19_Netherlands_NoordBrabant_57_2020_EPI_ISL_415513	Netherlands
hCov-19_Netherlands_NoordBrabant_58_2020_EPI_ISL_415514	Netherlands
hCov-19_Netherlands_NoordBrabant_59_2020_EPI_ISL_415515	Netherlands
hCov-19_Netherlands_NoordBrabant_60_2020_EPI_ISL_415516	Netherlands
hCov-19_Netherlands_NoordBrabant_61_2020_EPI_ISL_415517	Netherlands
hCov-19_Netherlands_NoordBrabant_62_2020_EPI_ISL_415518	Netherlands
hCov-19_Netherlands_NoordBrabant_63_2020_EPI_ISL_415519	Netherlands
hCov-19_Netherlands_NoordBrabant_64_2020_EPI_ISL_415520	Netherlands
hCov-19_Netherlands_NoordBrabant_65_2020_EPI_ISL_415521	Netherlands
hCov-19_Netherlands_NoordBrabant_66_2020_EPI_ISL_415522	Netherlands
hCov-19_Netherlands_NoordBrabant_67_2020_EPI_ISL_415523	Netherlands
hCov-19_Netherlands_NoordBrabant_68_2020_EPI_ISL_415524	Netherlands
nCoV-19_GE_Tb-468_2020_EPI_ISL_415643	Georgia
